time,source_month,lwe_thickness_mean,lwe_thickness_mean_anom
2019-04-24,2019-04-01,-2.810204419392053,3.9239356766683704
2019-04-30,2019-04-01,-2.810204419392053,3.9239356766683704
2019-05-06,2019-05-01,-0.5820944547884489,6.152045641271974
2019-05-12,2019-05-01,-0.5820944547884489,6.152045641271974
2019-05-18,2019-05-01,-0.5820944547884489,6.152045641271974
2019-05-24,2019-05-01,-0.5820944547884489,6.152045641271974
2019-05-30,2019-05-01,-0.5820944547884489,6.152045641271974
2019-06-05,2019-06-01,-6.230704650237556,0.5034354458228683
2019-06-11,2019-06-01,-6.230704650237556,0.5034354458228683
2019-06-17,2019-06-01,-6.230704650237556,0.5034354458228683
2019-06-23,2019-06-01,-6.230704650237556,0.5034354458228683
2019-07-05,2019-07-01,-11.636616753590365,-4.90247665752994
2019-07-11,2019-07-01,-11.636616753590365,-4.90247665752994
2019-07-17,2019-07-01,-11.636616753590365,-4.90247665752994
2019-07-23,2019-07-01,-11.636616753590365,-4.90247665752994
2019-07-29,2019-07-01,-11.636616753590365,-4.90247665752994
2019-08-04,2019-08-01,-11.855800870334795,-5.12166077427437
2019-08-10,2019-08-01,-11.855800870334795,-5.12166077427437
2019-08-16,2019-08-01,-11.855800870334795,-5.12166077427437
2019-08-22,2019-08-01,-11.855800870334795,-5.12166077427437
2019-08-28,2019-08-01,-11.855800870334795,-5.12166077427437
2019-09-03,2019-09-01,-14.399918877403577,-7.665778781343154
2019-09-09,2019-09-01,-14.399918877403577,-7.665778781343154
2019-09-15,2019-09-01,-14.399918877403577,-7.665778781343154
2019-09-21,2019-09-01,-14.399918877403577,-7.665778781343154
2019-09-27,2019-09-01,-14.399918877403577,-7.665778781343154
2019-10-03,2019-10-01,-13.362715350706514,-6.62857525464609
2019-10-09,2019-10-01,-13.362715350706514,-6.62857525464609
2019-10-15,2019-10-01,-13.362715350706514,-6.62857525464609
2019-10-21,2019-10-01,-13.362715350706514,-6.62857525464609
2019-10-27,2019-10-01,-13.362715350706514,-6.62857525464609
2019-11-02,2019-11-01,-4.8308699426983335,1.9032701533620906
2019-11-08,2019-11-01,-4.8308699426983335,1.9032701533620906
2019-11-14,2019-11-01,-4.8308699426983335,1.9032701533620906
2019-11-20,2019-11-01,-4.8308699426983335,1.9032701533620906
2019-11-26,2019-11-01,-4.8308699426983335,1.9032701533620906
2019-12-02,2019-12-01,2.010110029316062,8.744250125376485
2019-12-08,2019-12-01,2.010110029316062,8.744250125376485
2019-12-14,2019-12-01,2.010110029316062,8.744250125376485
2019-12-20,2019-12-01,2.010110029316062,8.744250125376485
2019-12-26,2019-12-01,2.010110029316062,8.744250125376485
2020-01-01,2020-01-01,0.9782945945429731,7.712434690603396
2020-01-07,2020-01-01,0.9782945945429731,7.712434690603396
2020-01-13,2020-01-01,0.9782945945429731,7.712434690603396
2020-01-19,2020-01-01,0.9782945945429731,7.712434690603396
2020-01-25,2020-01-01,0.9782945945429731,7.712434690603396
2020-01-31,2020-01-01,0.9782945945429731,7.712434690603396
2020-02-06,2020-02-01,-0.16034186203482684,6.573798234025598
2020-02-12,2020-02-01,-0.16034186203482684,6.573798234025598
2020-02-18,2020-02-01,-0.16034186203482684,6.573798234025598
2020-02-24,2020-02-01,-0.16034186203482684,6.573798234025598
2020-03-01,2020-03-01,0.36288322085039826,7.097023316910823
2020-03-07,2020-03-01,0.36288322085039826,7.097023316910823
2020-03-19,2020-03-01,0.36288322085039826,7.097023316910823
2020-03-25,2020-03-01,0.36288322085039826,7.097023316910823
2020-03-31,2020-03-01,0.36288322085039826,7.097023316910823
2020-04-06,2020-04-01,-5.290972345548386,1.443167750512038
2020-04-12,2020-04-01,-5.290972345548386,1.443167750512038
2020-04-18,2020-04-01,-5.290972345548386,1.443167750512038
2020-04-24,2020-04-01,-5.290972345548386,1.443167750512038
2020-04-30,2020-04-01,-5.290972345548386,1.443167750512038
2020-05-06,2020-05-01,-5.901493151400807,0.8326469446596171
2020-05-12,2020-05-01,-5.901493151400807,0.8326469446596171
2020-05-18,2020-05-01,-5.901493151400807,0.8326469446596171
2020-05-24,2020-05-01,-5.901493151400807,0.8326469446596171
2020-05-30,2020-05-01,-5.901493151400807,0.8326469446596171
2020-06-05,2020-06-01,-5.485448588305228,1.2486915077551954
2020-06-11,2020-06-01,-5.485448588305228,1.2486915077551954
2020-06-17,2020-06-01,-5.485448588305228,1.2486915077551954
2020-06-23,2020-06-01,-5.485448588305228,1.2486915077551954
2020-06-29,2020-06-01,-5.485448588305228,1.2486915077551954
2020-07-05,2020-07-01,-11.594388374037615,-4.86024827797719
2020-07-11,2020-07-01,-11.594388374037615,-4.86024827797719
2020-07-17,2020-07-01,-11.594388374037615,-4.86024827797719
2020-07-23,2020-07-01,-11.594388374037615,-4.86024827797719
2020-07-29,2020-07-01,-11.594388374037615,-4.86024827797719
2020-08-04,2020-08-01,-13.579523895894361,-6.845383799833936
2020-08-10,2020-08-01,-13.579523895894361,-6.845383799833936
2020-08-16,2020-08-01,-13.579523895894361,-6.845383799833936
2020-08-22,2020-08-01,-13.579523895894361,-6.845383799833936
2020-08-28,2020-08-01,-13.579523895894361,-6.845383799833936
2020-09-03,2020-09-01,-16.20644208384084,-9.472301987780417
2020-09-09,2020-09-01,-16.20644208384084,-9.472301987780417
2020-09-15,2020-09-01,-16.20644208384084,-9.472301987780417
2020-09-21,2020-09-01,-16.20644208384084,-9.472301987780417
2020-09-27,2020-09-01,-16.20644208384084,-9.472301987780417
2020-10-03,2020-10-01,-7.2081039132268625,-0.47396381716643887
2020-10-09,2020-10-01,-7.2081039132268625,-0.47396381716643887
2020-10-15,2020-10-01,-7.2081039132268625,-0.47396381716643887
2020-10-21,2020-10-01,-7.2081039132268625,-0.47396381716643887
2020-10-27,2020-10-01,-7.2081039132268625,-0.47396381716643887
2020-11-02,2020-11-01,-9.36569356984128,-2.6315534737808557
2020-11-08,2020-11-01,-9.36569356984128,-2.6315534737808557
2020-11-14,2020-11-01,-9.36569356984128,-2.6315534737808557
2020-11-20,2020-11-01,-9.36569356984128,-2.6315534737808557
2020-11-26,2020-11-01,-9.36569356984128,-2.6315534737808557
2020-12-02,2020-12-01,-4.305639654776244,2.42850044128418
2020-12-08,2020-12-01,-4.305639654776244,2.42850044128418
2020-12-14,2020-12-01,-4.305639654776244,2.42850044128418
2020-12-20,2020-12-01,-4.305639654776244,2.42850044128418
2020-12-26,2020-12-01,-4.305639654776244,2.42850044128418
2021-01-01,2021-01-01,1.2715464141337902,8.005686510194215
2021-01-07,2021-01-01,1.2715464141337902,8.005686510194215
2021-01-13,2021-01-01,1.2715464141337902,8.005686510194215
2021-01-19,2021-01-01,1.2715464141337902,8.005686510194215
2021-01-25,2021-01-01,1.2715464141337902,8.005686510194215
2021-01-31,2021-01-01,1.2715464141337902,8.005686510194215
2021-02-06,2021-02-01,1.4304117771991027,8.164551873259526
2021-02-12,2021-02-01,1.4304117771991027,8.164551873259526
2021-02-18,2021-02-01,1.4304117771991027,8.164551873259526
2021-02-24,2021-02-01,1.4304117771991027,8.164551873259526
2021-03-02,2021-03-01,-1.2904918492649733,5.443648246795451
2021-03-08,2021-03-01,-1.2904918492649733,5.443648246795451
2021-03-14,2021-03-01,-1.2904918492649733,5.443648246795451
2021-03-20,2021-03-01,-1.2904918492649733,5.443648246795451
2021-03-26,2021-03-01,-1.2904918492649733,5.443648246795451
2021-04-01,2021-04-01,-4.788815747174025,1.9453243488863978
2021-04-07,2021-04-01,-4.788815747174025,1.9453243488863978
2021-04-13,2021-04-01,-4.788815747174025,1.9453243488863978
2021-04-19,2021-04-01,-4.788815747174025,1.9453243488863978
2021-04-25,2021-04-01,-4.788815747174025,1.9453243488863978
2021-05-01,2021-05-01,-0.5973491258971122,6.136790970163312
2021-05-07,2021-05-01,-0.5973491258971122,6.136790970163312
2021-05-13,2021-05-01,-0.5973491258971122,6.136790970163312
2021-05-19,2021-05-01,-0.5973491258971122,6.136790970163312
2021-05-25,2021-05-01,-0.5973491258971122,6.136790970163312
2021-05-31,2021-05-01,-0.5973491258971122,6.136790970163312
2021-06-06,2021-06-01,-6.206911215834249,0.5272288802261751
2021-06-12,2021-06-01,-6.206911215834249,0.5272288802261751
2021-06-18,2021-06-01,-6.206911215834249,0.5272288802261751
2021-06-24,2021-06-01,-6.206911215834249,0.5272288802261751
2021-06-30,2021-06-01,-6.206911215834249,0.5272288802261751
2021-07-06,2021-07-01,-9.042509390739237,-2.3083692946788132
2021-07-12,2021-07-01,-9.042509390739237,-2.3083692946788132
2021-07-18,2021-07-01,-9.042509390739237,-2.3083692946788132
2021-07-24,2021-07-01,-9.042509390739237,-2.3083692946788132
2021-07-30,2021-07-01,-9.042509390739237,-2.3083692946788132
2021-08-05,2021-08-01,-13.549586893567813,-6.815446797507388
2021-08-11,2021-08-01,-13.549586893567813,-6.815446797507388
2021-08-17,2021-08-01,-13.549586893567813,-6.815446797507388
2021-08-23,2021-08-01,-13.549586893567813,-6.815446797507388
2021-08-29,2021-08-01,-13.549586893567813,-6.815446797507388
2021-09-04,2021-09-01,-14.785054593957929,-8.050914497897502
2021-09-10,2021-09-01,-14.785054593957929,-8.050914497897502
2021-09-16,2021-09-01,-14.785054593957929,-8.050914497897502
2021-09-22,2021-09-01,-14.785054593957929,-8.050914497897502
2021-09-28,2021-09-01,-14.785054593957929,-8.050914497897502
2021-10-04,2021-10-01,-14.446217428197132,-7.712077332136709
2021-10-10,2021-10-01,-14.446217428197132,-7.712077332136709
2021-10-16,2021-10-01,-14.446217428197132,-7.712077332136709
2021-10-22,2021-10-01,-14.446217428197132,-7.712077332136709
2021-10-28,2021-10-01,-14.446217428197132,-7.712077332136709
2021-11-03,2021-11-01,-12.93595241569178,-6.201812319631356
2021-11-09,2021-11-01,-12.93595241569178,-6.201812319631356
2021-11-15,2021-11-01,-12.93595241569178,-6.201812319631356
2021-11-21,2021-11-01,-12.93595241569178,-6.201812319631356
2021-11-27,2021-11-01,-12.93595241569178,-6.201812319631356
2021-12-03,2021-12-01,-7.738127028705413,-1.0039869326449882
2021-12-09,2021-12-01,-7.738127028705413,-1.0039869326449882
2021-12-15,2021-12-01,-7.738127028705413,-1.0039869326449882
2021-12-21,2021-12-01,-7.738127028705413,-1.0039869326449882
2021-12-27,2021-12-01,-7.738127028705413,-1.0039869326449882
2022-01-08,2022-01-01,-8.357185216358182,-1.6230451202977574
2022-01-20,2022-01-01,-8.357185216358182,-1.6230451202977574
2022-02-01,2022-02-01,-8.75757715715176,-2.023437061091335
2022-02-13,2022-02-01,-8.75757715715176,-2.023437061091335
2022-02-25,2022-02-01,-8.75757715715176,-2.023437061091335
2022-03-09,2022-03-01,-11.170996819476166,-4.43685672341574
2022-03-21,2022-03-01,-11.170996819476166,-4.43685672341574
2022-04-02,2022-04-01,-9.519426556675837,-2.785286460615413
2022-04-26,2022-04-01,-9.519426556675837,-2.785286460615413
2022-05-08,2022-05-01,-10.35010931880771,-3.6159692227472857
2022-05-20,2022-05-01,-10.35010931880771,-3.6159692227472857
2022-06-01,2022-06-01,-15.068656082951637,-8.334515986891212
2022-06-13,2022-06-01,-15.068656082951637,-8.334515986891212
2022-06-25,2022-06-01,-15.068656082951637,-8.334515986891212
2022-07-07,2022-07-01,-18.499654361995407,-11.765514265934984
2022-07-19,2022-07-01,-18.499654361995407,-11.765514265934984
2022-09-29,2022-09-01,-19.607020438985874,-12.87288034292545
2022-10-11,2022-10-01,-18.848824017575,-12.114683921514578
2022-10-23,2022-10-01,-18.848824017575,-12.114683921514578
2022-11-04,2022-11-01,-16.89333494350695,-10.159194847446523
2022-11-16,2022-11-01,-16.89333494350695,-10.159194847446523
2022-11-28,2022-11-01,-16.89333494350695,-10.159194847446523
2022-12-10,2022-12-01,-12.179436994631436,-5.445296898571012
2022-12-22,2022-12-01,-12.179436994631436,-5.445296898571012
2023-01-03,2023-01-01,-10.283448560329846,-3.549308464269422
2023-01-15,2023-01-01,-10.283448560329846,-3.549308464269422
2023-01-27,2023-01-01,-10.283448560329846,-3.549308464269422
2023-02-08,2023-02-01,-9.276676702898099,-2.542536606837675
2023-02-20,2023-02-01,-9.276676702898099,-2.542536606837675
2023-03-04,2023-03-01,-7.9994279759983975,-1.2652878799379743
2023-03-16,2023-03-01,-7.9994279759983975,-1.2652878799379743
2023-03-28,2023-03-01,-7.9994279759983975,-1.2652878799379743
2023-04-09,2023-04-01,-10.298404976425692,-3.564264880365268
2023-04-21,2023-04-01,-10.298404976425692,-3.564264880365268
2023-05-03,2023-05-01,-5.2152793061323255,1.518860789928099
2023-05-15,2023-05-01,-5.2152793061323255,1.518860789928099
2023-05-27,2023-05-01,-5.2152793061323255,1.518860789928099
2023-06-08,2023-06-01,-9.661174805380647,-2.9270347093202225
2023-07-02,2023-07-01,-10.610875788518772,-3.8767356924583476
2023-07-14,2023-07-01,-10.610875788518772,-3.8767356924583476
2023-07-26,2023-07-01,-10.610875788518772,-3.8767356924583476
2023-08-07,2023-08-01,-16.845704331758697,-10.111564235698275
2023-08-19,2023-08-01,-16.845704331758697,-10.111564235698275
2023-08-31,2023-08-01,-16.845704331758697,-10.111564235698275
2023-09-12,2023-09-01,-19.108748469009896,-12.374608372949474
2023-09-24,2023-09-01,-19.108748469009896,-12.374608372949474
2023-10-06,2023-10-01,-18.63457046062463,-11.900430364564206
2023-10-30,2023-10-01,-18.63457046062463,-11.900430364564206
2023-11-23,2023-11-01,-11.871688287114983,-5.137548191054559
2023-12-29,2023-12-01,-7.083759072756333,-0.34961897669590936
2024-01-10,2024-01-01,-5.451980922818823,1.2821591732416002
2024-01-22,2024-01-01,-5.451980922818823,1.2821591732416002
2024-02-03,2024-02-01,-4.58693378138007,2.1472063146803544
2024-02-15,2024-02-01,-4.58693378138007,2.1472063146803544
2024-02-27,2024-02-01,-4.58693378138007,2.1472063146803544
2024-03-10,2024-03-01,-3.635429363896635,3.0987107321637897
2024-03-22,2024-03-01,-3.635429363896635,3.0987107321637897
2024-04-03,2024-04-01,-2.908059017053623,3.826081079006801
2024-04-15,2024-04-01,-2.908059017053623,3.826081079006801
2024-04-27,2024-04-01,-2.908059017053623,3.826081079006801
2024-05-09,2024-05-01,-1.2877507604755694,5.446389335584855
2024-05-21,2024-05-01,-1.2877507604755694,5.446389335584855
2024-06-02,2024-06-01,-2.6779428228241207,4.056197273236304
2024-06-14,2024-06-01,-2.6779428228241207,4.056197273236304
2024-06-26,2024-06-01,-2.6779428228241207,4.056197273236304
2024-07-08,2024-07-01,-8.235779667233617,-1.5016395711731911
2024-07-20,2024-07-01,-8.235779667233617,-1.5016395711731911
2024-08-01,2024-08-01,-15.543155060429443,-8.80901496436902
2024-08-13,2024-08-01,-15.543155060429443,-8.80901496436902
2024-08-25,2024-08-01,-15.543155060429443,-8.80901496436902
2024-09-06,2024-09-01,-11.830290693599636,-5.096150597539212
2024-09-18,2024-09-01,-11.830290693599636,-5.096150597539212
2024-09-30,2024-09-01,-11.830290693599636,-5.096150597539212
2024-10-12,2024-10-01,-6.933302267290838,-0.1991621712304137
2024-10-24,2024-10-01,-6.933302267290838,-0.1991621712304137
2024-11-17,2024-11-01,-7.160247725245496,-0.42610762918507167
2024-11-29,2024-11-01,-7.160247725245496,-0.42610762918507167
2024-12-11,2024-12-01,-5.8030688994620565,0.9310711965983681
2024-12-23,2024-12-01,-5.8030688994620565,0.9310711965983681
2025-01-04,2025-01-01,-6.487514737334973,0.2466253587254515
2025-01-16,2025-01-01,-6.487514737334973,0.2466253587254515
2025-01-28,2025-01-01,-6.487514737334973,0.2466253587254515
2025-02-09,2025-02-01,-5.141994910969099,1.5921451850913253
2025-02-21,2025-02-01,-5.141994910969099,1.5921451850913253
2025-03-05,2025-03-01,-7.567456748925846,-0.8333166528654219
2025-03-17,2025-03-01,-7.567456748925846,-0.8333166528654219
2025-04-10,2025-04-01,-4.117770525287052,2.6163695707733723
