Data,BO28-00,BO55-01,BOF8-00,BOG0-00,FC06-02,FC14-02,FC16-01,FC20-00,FC83-01,FC90-00,FE80-00,FE81-00,MO08-00,MO43-01,MO64-00,MO72-01,MO80-00,MO81-00,PC27-02,PC56-03,PC96-00,PR23-02,PR32-00,PRB3-00,PRB4-00,RA34-02,RA58-00,RE15-00,RE25-00,RE55-00,RE79-01,RE84-00,RN03-00,RN04-00,RN05-00,RN06-00
29/6/2020,10.13,,41.03,8.27,22.45,,,9.3,,13.85,2.65,,,,,20.73,5.51,38.1,13.73,13.28,,2.38,,,,8.82,,0.58,,,18.01,8.53,19.09,1.85,12.44,
30/6/2020,10.14,,41.23,8.31,22.63,,,9.31,,13.97,2.65,,,,,20.8,5.51,38.79,13.43,13.33,,2.38,,,,8.82,,0.59,,,18.04,8.55,19.11,1.91,12.45,
1/7/2020,10.17,,41.54,8.38,22.76,,,9.45,,14.11,2.66,,,,,20.77,5.53,39.05,13.19,13.38,,2.39,,,,8.85,,0.59,,,18.1,8.57,19.14,1.97,12.47,
2/7/2020,10.17,,41.75,8.43,22.87,,,9.48,,14.17,2.65,,,,,20.85,5.52,39.32,12.31,13.43,,2.4,,,,8.85,,0.59,,,18.15,8.58,19.17,1.97,12.49,
3/7/2020,10.19,,41.42,8.47,22.9,,,9.5,,14.18,2.58,,,,,20.83,5.43,39.38,12.03,13.44,,2.42,,,,8.85,,0.59,,,18.16,8.6,19.19,2.01,12.51,
4/7/2020,10.19,,41.49,8.49,22.84,,,9.5,,14.19,2.62,,,,,20.81,5.52,38.95,11.71,13.43,,2.4,,,,8.9,,0.59,,,18.2,8.56,19.22,1.88,12.53,
5/7/2020,10.19,,41.73,8.51,22.63,,,9.51,,14.05,2.66,,,,,20.77,5.52,38.49,11.53,13.4,,2.4,,,,8.9,,0.59,,,18.16,8.54,19.24,1.93,12.57,
6/7/2020,10.18,,41.6,8.56,22.69,,,9.51,,14.08,2.64,,,,,20.77,5.51,38.42,11.43,13.4,,2.39,,,,8.91,,0.59,,,18.13,8.56,19.28,2.03,12.57,
7/7/2020,10.19,,41.47,8.58,22.86,,,9.61,,14.19,2.66,,,,,20.81,5.51,38.8,11.4,,,2.4,,,,8.94,,0.6,,,18.13,8.57,19.31,2.03,12.58,
8/7/2020,10.19,,41.4,8.63,22.98,,,9.61,,14.25,2.67,,,,,20.84,5.53,38.75,11.37,,,2.42,,,,8.94,,0.6,,,18.22,8.54,19.34,2.01,12.63,
9/7/2020,10.19,,41.45,8.63,23.04,,,9.62,,14.32,2.66,,,,,20.83,5.53,38.73,11.41,,,2.44,,,,8.95,,0.6,,,18.24,8.56,19.38,2.15,12.66,
10/7/2020,10.22,,41.61,8.64,23.13,,,9.65,,14.34,2.66,,,,,20.81,5.54,38.99,11.42,,,2.44,,,,8.98,,0.6,,,18.26,8.58,19.42,2.17,12.69,
11/7/2020,10.27,,41.6,8.71,22.99,,,9.75,,14.36,2.68,,,,,,5.55,38.48,11.88,,,2.45,,,,8.97,,0.56,,,18.28,8.6,19.47,2.16,12.71,
12/7/2020,10.27,,41.39,8.77,22.78,,,9.81,,14.25,2.69,,,,,,5.56,38.37,11.64,,,2.48,,,,8.97,,0.59,,,18.32,8.61,19.53,2.16,12.76,
13/7/2020,10.25,,41.39,8.73,22.75,,,9.85,,14.27,2.71,,,,,20.66,5.57,38.36,11.67,,,2.48,,,,8.98,,0.6,,,18.32,8.62,19.57,2.16,12.8,
14/7/2020,10.24,,41.32,8.73,23.01,,,9.85,,14.34,2.72,,,,,20.66,5.57,39.13,15.62,,,2.47,,,,8.98,,0.6,,,18.29,8.63,19.61,2.21,12.81,
15/7/2020,10.24,,41.53,8.73,23.16,,,9.9,,14.46,2.74,,,,,20.71,5.57,39.57,16.31,,,2.48,,,,8.99,,0.61,,,18.27,8.64,19.66,2.18,12.89,
16/7/2020,10.24,,41.53,8.73,23.19,,,10.03,,14.44,2.76,,,,,20.67,5.58,39.73,16.96,,,2.48,,,,8.99,,0.61,,,18.33,8.65,19.7,2.2,12.98,
17/7/2020,10.25,,41.56,8.74,23.02,,,10.08,,14.39,2.78,,,,,20.66,5.58,39.66,17.53,,,2.5,,,,9,,0.61,,,18.33,8.66,19.73,2.22,13,
18/7/2020,10.26,,41.63,8.73,22.88,,,10.1,,14.36,2.8,,,,,20.68,5.59,39.63,17.26,,,2.53,,,,9.01,,0.61,,,18.38,8.68,19.75,2.17,13.03,
19/7/2020,10.26,,41.46,8.71,22.74,,,10.13,,14.28,2.81,,,,,20.65,5.61,38.92,17.46,,,2.54,,,,9.02,,0.61,,,18.38,8.69,19.78,2.27,13.06,
20/7/2020,10.26,,41.44,8.71,22.71,,,10.16,,14.3,2.82,,,,,20.69,5.61,38.9,16.61,,,2.55,,,,9.02,,0.61,,,18.43,8.7,19.81,2.37,13.08,
21/7/2020,10.28,,41.77,8.73,22.94,,,10.21,,14.42,2.85,,,,,20.71,5.62,39.4,17.62,,,2.57,,,,9.03,,0.61,,,18.46,8.71,19.85,2.35,13.11,
22/7/2020,10.31,,42.2,8.8,22.99,,,10.3,,14.43,2.85,,,,,20.74,5.55,39.32,18.33,,,2.58,,,,9.07,,0.52,,,18.48,8.73,19.89,2.33,13.15,
23/7/2020,10.34,,42.33,8.84,22.97,,,10.32,,14.42,2.82,,,,,20.77,5.56,39.21,18.26,,,2.59,,,,9.06,,0.52,,,18.48,8.71,19.94,2.28,13.18,
24/7/2020,10.39,,42.25,8.88,22.95,,,10.34,,14.41,2.79,,,,,20.76,5.57,39.13,14.74,,,2.59,,,,9.04,,0.61,,,18.5,8.71,19.98,2.38,13.21,
25/7/2020,10.42,,42.13,8.82,22.89,,,10.36,,14.44,2.8,,,,,20.75,5.58,38.64,13.71,,,2.6,,,,9.05,,0.62,,,18.49,8.66,20.01,2.29,13.24,
26/7/2020,10.44,,42.22,8.76,22.75,,,10.38,,14.36,2.85,,,,,20.76,5.58,38.28,13.35,,,2.63,,,,9.06,,0.62,,,18.51,8.64,20.04,2.38,13.29,
27/7/2020,10.42,,42.46,8.72,22.74,,,10.45,,14.38,2.89,,,,,20.82,5.58,38.28,13.25,,,2.66,,,,9.06,,0.62,,,18.54,8.66,20.08,2.4,13.34,
28/7/2020,10.4,,42.41,8.72,22.94,,,10.47,,14.48,2.89,,,,,21.04,5.58,38.95,13.12,,,2.66,,,,9.07,,0.62,,,18.56,8.7,20.12,2.46,13.39,
29/7/2020,10.4,,42.49,8.76,23.06,,,10.49,,14.54,2.88,,,,,21.06,5.58,39.48,13.04,,,2.7,,,,9.1,,0.62,,,18.56,8.73,20.17,2.36,13.43,
30/7/2020,10.42,,42.58,8.87,23.14,,,10.59,,14.58,2.88,,,,,21.08,5.59,39.6,13.26,,,2.78,,,,9.1,,0.62,,,18.64,8.75,20.22,2.45,13.47,
31/7/2020,10.42,,42.69,8.98,23.21,,,10.61,,14.6,2.88,,,,,21.07,5.6,39.52,14.89,,,2.81,,,,9.11,,0.62,,,18.69,8.76,20.27,2.54,13.49,
1/8/2020,10.44,,43.01,9.07,23.1,,,10.65,,14.6,2.89,,,,,21.05,5.6,39.13,13.91,,,2.83,,,,9.13,,0.62,,,18.72,8.77,20.32,2.56,13.52,
2/8/2020,10.35,,42.71,9.13,22.96,,,10.67,,14.52,2.89,,,,,20.99,5.6,38.53,13.24,,,2.79,,,,9.11,,0.57,,,18.67,8.76,20.36,2.6,13.55,
3/8/2020,10.37,,42.56,9.1,22.92,,,10.72,,14.51,2.81,,,,,20.9,5.55,38.49,12.83,,,2.76,,,,9.1,,0.62,,,18.64,8.74,20.4,2.56,13.56,
4/8/2020,10.37,,42.48,9,23.1,,,10.72,,14.56,2.82,,,,,20.86,5.39,39.01,12.68,,,2.68,,,,9.09,,0.63,,,18.62,8.66,20.44,2.62,13.59,
5/8/2020,10.37,,42.65,8.88,23.11,,,10.75,,14.63,2.87,,,,,20.85,5.52,39.22,12.57,,,2.64,,,,9.08,,0.63,,,18.67,8.65,20.47,2.48,13.62,
6/8/2020,10.37,,42.64,8.79,23.1,,,10.75,,14.62,2.91,,,,,20.85,5.53,39.23,12.44,,,2.62,,,,9.09,,0.63,,,18.7,8.64,20.5,2.53,13.66,
7/8/2020,10.37,,42.97,8.73,23.18,,,10.75,,14.66,2.92,,,,,20.84,5.54,39.04,12.33,,,2.66,,,,9.09,,0.63,,,18.71,8.63,20.53,2.54,13.69,
