centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,s3Urls,temporalBaseline,perpendicularBaseline,geometry
44.4476,10.0824,2023-03-16T05:28:17Z,S1A_IW_SLC__1SDV_20230316T052750_20230316T052817_047665_05B99A_EC1E-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230316T052750_20230316T052817_047665_05B99A_EC1E.zip,2023-03-16 05:27:50+00:00,S1A_IW_SLC__1SDV_20230316T052750_20230316T052817_047665_05B99A_EC1E,,Sentinel-1A,4480175195,ba55e9276149a2edcd894a69c5e6b2dc,444,SENTINEL_1A_FRAME,47665,VV+VH,2023-03-16T05:27:50Z,C-SAR,S1A_IWDV_0443_0450_047665_168,003.52,S1A_IW_SLC__1SDV_20230316T052750_20230316T052817_047665_05B99A_EC1E.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230316T052750_20230316T052817_047665_05B99A_EC1E.zip'],2262,-231.0,"{'coordinates': [[[11.461801, 43.426991], [11.906311, 45.044888], [8.647999, 45.445339], [8.295121, 43.827332], [11.461801, 43.426991]]], 'type': 'Polygon'}"
44.4473,10.0792,2023-03-28T05:28:18Z,S1A_IW_SLC__1SDV_20230328T052751_20230328T052818_047840_05BF83_097A-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230328T052751_20230328T052818_047840_05BF83_097A.zip,2023-03-28 05:27:51+00:00,S1A_IW_SLC__1SDV_20230328T052751_20230328T052818_047840_05BF83_097A,,Sentinel-1A,4462254642,fee3763e07bd734049a2f115e5112116,444,SENTINEL_1A_FRAME,47840,VV+VH,2023-03-28T05:27:51Z,C-SAR,S1A_IWDV_0443_0450_047840_168,003.52,S1A_IW_SLC__1SDV_20230328T052751_20230328T052818_047840_05BF83_097A.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230328T052751_20230328T052818_047840_05BF83_097A.zip'],2274,-75.0,"{'coordinates': [[[11.458475, 43.426918], [11.902886, 45.044586], [8.644919, 45.444973], [8.292115, 43.827194], [11.458475, 43.426918]]], 'type': 'Polygon'}"
44.4481,10.0774,2023-04-09T05:28:19Z,S1A_IW_SLC__1SDV_20230409T052752_20230409T052819_048015_05C56B_325E-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230409T052752_20230409T052819_048015_05C56B_325E.zip,2023-04-09 05:27:52+00:00,S1A_IW_SLC__1SDV_20230409T052752_20230409T052819_048015_05C56B_325E,,Sentinel-1A,4464709170,3ec62c1f64ab820f195f32f3f5210893,444,SENTINEL_1A_FRAME,48015,VV+VH,2023-04-09T05:27:52Z,C-SAR,S1A_IWDV_0444_0449_048015_168,003.61,S1A_IW_SLC__1SDV_20230409T052752_20230409T052819_048015_05C56B_325E.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230409T052752_20230409T052819_048015_05C56B_325E.zip'],2286,84.0,"{'coordinates': [[[11.456715, 43.427738], [11.901069, 45.045414], [8.642986, 45.445744], [8.290244, 43.827965], [11.456715, 43.427738]]], 'type': 'Polygon'}"
44.4481,10.0797,2023-04-21T05:28:18Z,S1A_IW_SLC__1SDV_20230421T052751_20230421T052818_048190_05CB44_D258-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230421T052751_20230421T052818_048190_05CB44_D258.zip,2023-04-21 05:27:51+00:00,S1A_IW_SLC__1SDV_20230421T052751_20230421T052818_048190_05CB44_D258,,Sentinel-1A,4484115193,55434257070bbe5c0266e371d660a27d,444,SENTINEL_1A_FRAME,48190,VV+VH,2023-04-21T05:27:51Z,C-SAR,S1A_IWDV_0444_0449_048190_168,003.61,S1A_IW_SLC__1SDV_20230421T052751_20230421T052818_048190_05CB44_D258.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230421T052751_20230421T052818_048190_05CB44_D258.zip'],2298,-36.0,"{'coordinates': [[[11.459185, 43.427723], [11.903477, 45.045265], [8.645174, 45.445614], [8.292483, 43.827969], [11.459185, 43.427723]]], 'type': 'Polygon'}"
44.4486,10.0782,2023-05-03T05:28:19Z,S1A_IW_SLC__1SDV_20230503T052752_20230503T052819_048365_05D12D_4D4F-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230503T052752_20230503T052819_048365_05D12D_4D4F.zip,2023-05-03 05:27:52+00:00,S1A_IW_SLC__1SDV_20230503T052752_20230503T052819_048365_05D12D_4D4F,,Sentinel-1A,4582797573,f36e2bc153bf202697c8877cfff1d569,444,SENTINEL_1A_FRAME,48365,VV+VH,2023-05-03T05:27:52Z,C-SAR,S1A_IWDV_0443_0450_048365_168,003.61,S1A_IW_SLC__1SDV_20230503T052752_20230503T052819_048365_05D12D_4D4F.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230503T052752_20230503T052819_048365_05D12D_4D4F.zip'],2310,52.0,"{'coordinates': [[[11.457573, 43.428173], [11.901912, 45.045845], [8.643724, 45.446182], [8.290994, 43.828407], [11.457573, 43.428173]]], 'type': 'Polygon'}"
44.448,10.0781,2023-05-15T05:28:20Z,S1A_IW_SLC__1SDV_20230515T052753_20230515T052820_048540_05D6AC_039B-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230515T052753_20230515T052820_048540_05D6AC_039B.zip,2023-05-15 05:27:53+00:00,S1A_IW_SLC__1SDV_20230515T052753_20230515T052820_048540_05D6AC_039B,,Sentinel-1A,4550968689,75d43878c9288aa6e7a3b9dcb096834d,444,SENTINEL_1A_FRAME,48540,VV+VH,2023-05-15T05:27:53Z,C-SAR,S1A_IWDV_0444_0450_048540_168,003.61,S1A_IW_SLC__1SDV_20230515T052753_20230515T052820_048540_05D6AC_039B.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230515T052753_20230515T052820_048540_05D6AC_039B.zip'],2322,72.0,"{'coordinates': [[[11.457457, 43.42741], [11.9019, 45.045322], [8.643642, 45.445721], [8.290818, 43.827705], [11.457457, 43.42741]]], 'type': 'Polygon'}"
44.4481,10.0788,2023-05-27T05:28:21Z,S1A_IW_SLC__1SDV_20230527T052754_20230527T052821_048715_05DBDD_76D7-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230527T052754_20230527T052821_048715_05DBDD_76D7.zip,2023-05-27 05:27:54+00:00,S1A_IW_SLC__1SDV_20230527T052754_20230527T052821_048715_05DBDD_76D7,,Sentinel-1A,4522141567,2a2a7879e6daabb4fb957ad4e336d30b,444,SENTINEL_1A_FRAME,48715,VV+VH,2023-05-27T05:27:54Z,C-SAR,S1A_IWDV_0443_0450_048715_168,003.61,S1A_IW_SLC__1SDV_20230527T052754_20230527T052821_048715_05DBDD_76D7.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230527T052754_20230527T052821_048715_05DBDD_76D7.zip'],2334,17.0,"{'coordinates': [[[11.458178, 43.42767], [11.902578, 45.045456], [8.644341, 45.445835], [8.291555, 43.827942], [11.458178, 43.42767]]], 'type': 'Polygon'}"
44.4483,10.0814,2023-06-08T05:28:21Z,S1A_IW_SLC__1SDV_20230608T052754_20230608T052821_048890_05E11C_8B09-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230608T052754_20230608T052821_048890_05E11C_8B09.zip,2023-06-08 05:27:54+00:00,S1A_IW_SLC__1SDV_20230608T052754_20230608T052821_048890_05E11C_8B09,,Sentinel-1A,4530639160,552d2ad39edec19997362f9d58f5784d,444,SENTINEL_1A_FRAME,48890,VV+VH,2023-06-08T05:27:54Z,C-SAR,S1A_IWDV_0444_0449_048890_168,003.61,S1A_IW_SLC__1SDV_20230608T052754_20230608T052821_048890_05E11C_8B09.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230608T052754_20230608T052821_048890_05E11C_8B09.zip'],2346,-150.0,"{'coordinates': [[[11.460823, 43.427883], [11.905202, 45.045544], [8.646882, 45.445942], [8.294115, 43.828175], [11.460823, 43.427883]]], 'type': 'Polygon'}"
44.4479,10.0785,2023-06-20T05:28:22Z,S1A_IW_SLC__1SDV_20230620T052755_20230620T052822_049065_05E675_B101-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230620T052755_20230620T052822_049065_05E675_B101.zip,2023-06-20 05:27:55+00:00,S1A_IW_SLC__1SDV_20230620T052755_20230620T052822_049065_05E675_B101,,Sentinel-1A,4549181508,f2504b69f76fcc8d7ab176604c41cf07,444,SENTINEL_1A_FRAME,49065,VV+VH,2023-06-20T05:27:55Z,C-SAR,S1A_IWDV_0443_0450_049065_168,003.61,S1A_IW_SLC__1SDV_20230620T052755_20230620T052822_049065_05E675_B101.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230620T052755_20230620T052822_049065_05E675_B101.zip'],2358,0.0,"{'coordinates': [[[11.457824, 43.427544], [11.90215, 45.045219], [8.644084, 45.44553], [8.291365, 43.827751], [11.457824, 43.427544]]], 'type': 'Polygon'}"
44.4474,10.0783,2023-07-02T05:28:22Z,S1A_IW_SLC__1SDV_20230702T052755_20230702T052822_049240_05EBC4_6ECD-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230702T052755_20230702T052822_049240_05EBC4_6ECD.zip,2023-07-02 05:27:55+00:00,S1A_IW_SLC__1SDV_20230702T052755_20230702T052822_049240_05EBC4_6ECD,,Sentinel-1A,4540561230,c0e3cb7779c6cfec8f1f5702acde298c,444,SENTINEL_1A_FRAME,49240,VV+VH,2023-07-02T05:27:55Z,C-SAR,S1A_IWDV_0443_0450_049240_168,003.61,S1A_IW_SLC__1SDV_20230702T052755_20230702T052822_049240_05EBC4_6ECD.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230702T052755_20230702T052822_049240_05EBC4_6ECD.zip'],2370,43.0,"{'coordinates': [[[11.457648, 43.426945], [11.901995, 45.044739], [8.643787, 45.445072], [8.291053, 43.827175], [11.457648, 43.426945]]], 'type': 'Polygon'}"
44.4474,10.0779,2023-07-14T05:28:23Z,S1A_IW_SLC__1SDV_20230714T052756_20230714T052823_049415_05F130_0F19-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230714T052756_20230714T052823_049415_05F130_0F19.zip,2023-07-14 05:27:56+00:00,S1A_IW_SLC__1SDV_20230714T052756_20230714T052823_049415_05F130_0F19,,Sentinel-1A,4532984791,3a1657eb8e1b1cb5c847c3da8fc7f190,444,SENTINEL_1A_FRAME,49415,VV+VH,2023-07-14T05:27:56Z,C-SAR,S1A_IWDV_0443_0450_049415_168,003.61,S1A_IW_SLC__1SDV_20230714T052756_20230714T052823_049415_05F130_0F19.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230714T052756_20230714T052823_049415_05F130_0F19.zip'],2382,66.0,"{'coordinates': [[[11.457307, 43.426914], [11.901698, 45.044704], [8.643499, 45.445084], [8.290719, 43.82719], [11.457307, 43.426914]]], 'type': 'Polygon'}"
44.4473,10.0782,2023-07-26T05:28:24Z,S1A_IW_SLC__1SDV_20230726T052757_20230726T052824_049590_05F68C_E633-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230726T052757_20230726T052824_049590_05F68C_E633.zip,2023-07-26 05:27:57+00:00,S1A_IW_SLC__1SDV_20230726T052757_20230726T052824_049590_05F68C_E633,,Sentinel-1A,4537628816,4b10620c72f1ffe2d7f920f224fe7beb,444,SENTINEL_1A_FRAME,49590,VV+VH,2023-07-26T05:27:57Z,C-SAR,S1A_IWDV_0443_0450_049590_168,003.61,S1A_IW_SLC__1SDV_20230726T052757_20230726T052824_049590_05F68C_E633.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230726T052757_20230726T052824_049590_05F68C_E633.zip'],2394,21.0,"{'coordinates': [[[11.457489, 43.426731], [11.901939, 45.044647], [8.643859, 45.445034], [8.291026, 43.827011], [11.457489, 43.426731]]], 'type': 'Polygon'}"
44.4471,10.0791,2023-08-07T05:28:25Z,S1A_IW_SLC__1SDV_20230807T052758_20230807T052825_049765_05FBF2_AEB1-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230807T052758_20230807T052825_049765_05FBF2_AEB1.zip,2023-08-07 05:27:58+00:00,S1A_IW_SLC__1SDV_20230807T052758_20230807T052825_049765_05FBF2_AEB1,,Sentinel-1A,4509546383,702b3af013eca26200ea805f9817a95a,444,SENTINEL_1A_FRAME,49765,VV+VH,2023-08-07T05:27:58Z,C-SAR,S1A_IWDV_0444_0449_049765_168,003.61,S1A_IW_SLC__1SDV_20230807T052758_20230807T052825_049765_05FBF2_AEB1.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230807T052758_20230807T052825_049765_05FBF2_AEB1.zip'],2406,-56.0,"{'coordinates': [[[11.458371, 43.426582], [11.902798, 45.044376], [8.644774, 45.444763], [8.291958, 43.826866], [11.458371, 43.426582]]], 'type': 'Polygon'}"
44.4469,10.078,2023-08-19T05:28:26Z,S1A_IW_SLC__1SDV_20230819T052759_20230819T052826_049940_0601E9_17C6-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230819T052759_20230819T052826_049940_0601E9_17C6.zip,2023-08-19 05:27:59+00:00,S1A_IW_SLC__1SDV_20230819T052759_20230819T052826_049940_0601E9_17C6,,Sentinel-1A,4474053864,588d98538eda4e0d5b21f49a7b1a6a32,444,SENTINEL_1A_FRAME,49940,VV+VH,2023-08-19T05:27:59Z,C-SAR,S1A_IWDV_0443_0450_049940_168,003.61,S1A_IW_SLC__1SDV_20230819T052759_20230819T052826_049940_0601E9_17C6.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230819T052759_20230819T052826_049940_0601E9_17C6.zip'],2418,60.0,"{'coordinates': [[[11.457372, 43.426487], [11.901736, 45.044277], [8.643533, 45.444637], [8.290779, 43.82674], [11.457372, 43.426487]]], 'type': 'Polygon'}"
44.4477,10.0787,2023-08-31T05:28:26Z,S1A_IW_SLC__1SDV_20230831T052759_20230831T052826_050115_0607E8_B60F-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230831T052759_20230831T052826_050115_0607E8_B60F.zip,2023-08-31 05:27:59+00:00,S1A_IW_SLC__1SDV_20230831T052759_20230831T052826_050115_0607E8_B60F,,Sentinel-1A,4548069557,f1badb6789c72055c2a5f331cc4ad620,444,SENTINEL_1A_FRAME,50115,VV+VH,2023-08-31T05:27:59Z,C-SAR,S1A_IWDV_0444_0449_050115_168,003.61,S1A_IW_SLC__1SDV_20230831T052759_20230831T052826_050115_0607E8_B60F.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230831T052759_20230831T052826_050115_0607E8_B60F.zip'],2430,33.0,"{'coordinates': [[[11.458074, 43.427147], [11.902467, 45.045059], [8.644171, 45.445404], [8.291403, 43.827389], [11.458074, 43.427147]]], 'type': 'Polygon'}"
44.4483,10.0793,2023-09-12T05:28:27Z,S1A_IW_SLC__1SDV_20230912T052800_20230912T052827_050290_060DE1_B2BF-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230912T052800_20230912T052827_050290_060DE1_B2BF.zip,2023-09-12 05:28:00+00:00,S1A_IW_SLC__1SDV_20230912T052800_20230912T052827_050290_060DE1_B2BF,,Sentinel-1A,4462017002,a5f9d1e01681b570b8001e1ac9f931ae,444,SENTINEL_1A_FRAME,50290,VV+VH,2023-09-12T05:28:00Z,C-SAR,S1A_IWDV_0443_0450_050290_168,003.61,S1A_IW_SLC__1SDV_20230912T052800_20230912T052827_050290_060DE1_B2BF.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230912T052800_20230912T052827_050290_060DE1_B2BF.zip'],2442,-1.0,"{'coordinates': [[[11.458672, 43.427902], [11.903056, 45.045563], [8.644808, 45.445965], [8.292029, 43.828201], [11.458672, 43.427902]]], 'type': 'Polygon'}"
44.4486,10.0789,2023-09-24T05:28:27Z,S1A_IW_SLC__1SDV_20230924T052800_20230924T052827_050465_0613D4_8221-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230924T052800_20230924T052827_050465_0613D4_8221.zip,2023-09-24 05:28:00+00:00,S1A_IW_SLC__1SDV_20230924T052800_20230924T052827_050465_0613D4_8221,,Sentinel-1A,4539862973,1f859618fa0c93120282a4dcb0cfaf7a,444,SENTINEL_1A_FRAME,50465,VV+VH,2023-09-24T05:28:00Z,C-SAR,S1A_IWDV_0444_0449_050465_168,003.61,S1A_IW_SLC__1SDV_20230924T052800_20230924T052827_050465_0613D4_8221.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20230924T052800_20230924T052827_050465_0613D4_8221.zip'],2454,58.0,"{'coordinates': [[[11.458294, 43.428112], [11.902761, 45.045883], [8.644322, 45.446342], [8.29148, 43.828465], [11.458294, 43.428112]]], 'type': 'Polygon'}"
44.4484,10.0806,2023-10-06T05:28:27Z,S1A_IW_SLC__1SDV_20231006T052800_20231006T052827_050640_0619D2_8AF2-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231006T052800_20231006T052827_050640_0619D2_8AF2.zip,2023-10-06 05:28:00+00:00,S1A_IW_SLC__1SDV_20231006T052800_20231006T052827_050640_0619D2_8AF2,,Sentinel-1A,8263578330,a4ff9579e74885266a86100b77d6831f,444,SENTINEL_1A_FRAME,50640,VV+VH,2023-10-06T05:28:00Z,C-SAR,S1A_IWDV_0443_0450_050640_168,003.61,S1A_IW_SLC__1SDV_20231006T052800_20231006T052827_050640_0619D2_8AF2.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231006T052800_20231006T052827_050640_0619D2_8AF2.zip'],2466,-48.0,"{'coordinates': [[[11.460133, 43.427967], [11.904592, 45.045609], [8.646064, 45.446102], [8.293227, 43.828354], [11.460133, 43.427967]]], 'type': 'Polygon'}"
44.4482,10.0791,2023-10-18T05:28:27Z,S1A_IW_SLC__1SDV_20231018T052800_20231018T052827_050815_061FDA_F5FD-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231018T052800_20231018T052827_050815_061FDA_F5FD.zip,2023-10-18 05:28:00+00:00,S1A_IW_SLC__1SDV_20231018T052800_20231018T052827_050815_061FDA_F5FD,,Sentinel-1A,8263617523,0ce501c091a9cfaddbafe35fa77fd814,444,SENTINEL_1A_FRAME,50815,VV+VH,2023-10-18T05:28:00Z,C-SAR,S1A_IWDV_0444_0449_050815_168,003.61,S1A_IW_SLC__1SDV_20231018T052800_20231018T052827_050815_061FDA_F5FD.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231018T052800_20231018T052827_050815_061FDA_F5FD.zip'],2478,45.0,"{'coordinates': [[[11.458578, 43.4277], [11.903022, 45.045467], [8.644547, 45.445892], [8.291736, 43.828014], [11.458578, 43.4277]]], 'type': 'Polygon'}"
44.4485,10.079,2023-10-30T05:28:27Z,S1A_IW_SLC__1SDV_20231030T052800_20231030T052827_050990_0625CB_9D51-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231030T052800_20231030T052827_050990_0625CB_9D51.zip,2023-10-30 05:28:00+00:00,S1A_IW_SLC__1SDV_20231030T052800_20231030T052827_050990_0625CB_9D51,,Sentinel-1A,8263690479,a06b5275197a84a818e564f51c6acff4,444,SENTINEL_1A_FRAME,50990,VV+VH,2023-10-30T05:28:00Z,C-SAR,S1A_IWDV_0443_0450_050990_168,003.71,S1A_IW_SLC__1SDV_20231030T052800_20231030T052827_050990_0625CB_9D51.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231030T052800_20231030T052827_050990_0625CB_9D51.zip'],2490,65.0,"{'coordinates': [[[11.458504, 43.428139], [11.902837, 45.045666], [8.644324, 45.446045], [8.291612, 43.828411], [11.458504, 43.428139]]], 'type': 'Polygon'}"
44.4488,10.0807,2023-11-11T05:28:26Z,S1A_IW_SLC__1SDV_20231111T052759_20231111T052826_051165_062BCE_24E0-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231111T052759_20231111T052826_051165_062BCE_24E0.zip,2023-11-11 05:27:59+00:00,S1A_IW_SLC__1SDV_20231111T052759_20231111T052826_051165_062BCE_24E0,,Sentinel-1A,8263605614,4749f541b28e333fa9b117105784dd2e,444,SENTINEL_1A_FRAME,51165,VV+VH,2023-11-11T05:27:59Z,C-SAR,S1A_IWDV_0443_0450_051165_168,003.71,S1A_IW_SLC__1SDV_20231111T052759_20231111T052826_051165_062BCE_24E0.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231111T052759_20231111T052826_051165_062BCE_24E0.zip'],2502,-14.0,"{'coordinates': [[[11.460269, 43.428276], [11.90477, 45.046158], [8.646045, 45.446617], [8.293196, 43.828625], [11.460269, 43.428276]]], 'type': 'Polygon'}"
44.4472,10.0811,2023-11-23T05:28:26Z,S1A_IW_SLC__1SDV_20231123T052759_20231123T052826_051340_0631DC_C848-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231123T052759_20231123T052826_051340_0631DC_C848.zip,2023-11-23 05:27:59+00:00,S1A_IW_SLC__1SDV_20231123T052759_20231123T052826_051340_0631DC_C848,,Sentinel-1A,8263691374,75fd3e57678d4e93858090c1bcdad485,444,SENTINEL_1A_FRAME,51340,VV+VH,2023-11-23T05:27:59Z,C-SAR,S1A_IWDV_0443_0450_051340_168,003.71,S1A_IW_SLC__1SDV_20231123T052759_20231123T052826_051340_0631DC_C848.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231123T052759_20231123T052826_051340_0631DC_C848.zip'],2514,-79.0,"{'coordinates': [[[11.460546, 43.426731], [11.905013, 45.044365], [8.646456, 45.44487], [8.293615, 43.827126], [11.460546, 43.426731]]], 'type': 'Polygon'}"
44.4474,10.0799,2023-12-05T05:28:26Z,S1A_IW_SLC__1SDV_20231205T052759_20231205T052826_051515_0637DD_F32E-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231205T052759_20231205T052826_051515_0637DD_F32E.zip,2023-12-05 05:27:59+00:00,S1A_IW_SLC__1SDV_20231205T052759_20231205T052826_051515_0637DD_F32E,,Sentinel-1A,8263622972,1909a894211d1f25c933a137ffe06238,444,SENTINEL_1A_FRAME,51515,VV+VH,2023-12-05T05:27:59Z,C-SAR,S1A_IWDV_0443_0450_051515_168,003.71,S1A_IW_SLC__1SDV_20231205T052759_20231205T052826_051515_0637DD_F32E.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231205T052759_20231205T052826_051515_0637DD_F32E.zip'],2526,3.0,"{'coordinates': [[[11.459419, 43.426918], [11.903898, 45.044548], [8.645338, 45.445057], [8.29249, 43.827316], [11.459419, 43.426918]]], 'type': 'Polygon'}"
44.4473,10.0792,2023-12-17T05:28:25Z,S1A_IW_SLC__1SDV_20231217T052758_20231217T052825_051690_063DFB_A400-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231217T052758_20231217T052825_051690_063DFB_A400.zip,2023-12-17 05:27:58+00:00,S1A_IW_SLC__1SDV_20231217T052758_20231217T052825_051690_063DFB_A400,,Sentinel-1A,8263662816,4edec3682adf4a6682704b9c3a762e7d,444,SENTINEL_1A_FRAME,51690,VV+VH,2023-12-17T05:27:58Z,C-SAR,S1A_IWDV_0444_0449_051690_168,003.71,S1A_IW_SLC__1SDV_20231217T052758_20231217T052825_051690_063DFB_A400.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231217T052758_20231217T052825_051690_063DFB_A400.zip'],2538,64.0,"{'coordinates': [[[11.458694, 43.426773], [11.903152, 45.044533], [8.644548, 45.445007], [8.291723, 43.827137], [11.458694, 43.426773]]], 'type': 'Polygon'}"
44.4478,10.0791,2023-12-29T05:28:24Z,S1A_IW_SLC__1SDV_20231229T052757_20231229T052824_051865_06440B_8521-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231229T052757_20231229T052824_051865_06440B_8521.zip,2023-12-29 05:27:57+00:00,S1A_IW_SLC__1SDV_20231229T052757_20231229T052824_051865_06440B_8521,,Sentinel-1A,8263659674,e48e42245485efcbb09761deecd304cf,444,SENTINEL_1A_FRAME,51865,VV+VH,2023-12-29T05:27:57Z,C-SAR,S1A_IWDV_0443_0450_051865_168,003.71,S1A_IW_SLC__1SDV_20231229T052757_20231229T052824_051865_06440B_8521.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20231229T052757_20231229T052824_051865_06440B_8521.zip'],2550,60.0,"{'coordinates': [[[11.458676, 43.427456], [11.903031, 45.044975], [8.644471, 45.445385], [8.29174, 43.827755], [11.458676, 43.427456]]], 'type': 'Polygon'}"
44.4474,10.0792,2024-01-10T05:28:24Z,S1A_IW_SLC__1SDV_20240110T052757_20240110T052824_052040_064A04_BE7A-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240110T052757_20240110T052824_052040_064A04_BE7A.zip,2024-01-10 05:27:57+00:00,S1A_IW_SLC__1SDV_20240110T052757_20240110T052824_052040_064A04_BE7A,,Sentinel-1A,8263711848,54fb050da92e83fac1f0def497580de3,444,SENTINEL_1A_FRAME,52040,VV+VH,2024-01-10T05:27:57Z,C-SAR,S1A_IWDV_0443_0450_052040_168,003.71,S1A_IW_SLC__1SDV_20240110T052757_20240110T052824_052040_064A04_BE7A.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20240110T052757_20240110T052824_052040_064A04_BE7A.zip'],2562,26.0,"{'coordinates': [[[11.458691, 43.426884], [11.903084, 45.044655], [8.644633, 45.445042], [8.291868, 43.827164], [11.458691, 43.426884]]], 'type': 'Polygon'}"
