"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20190413T051919_20190413T051946_026767_0301BE_A8FA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26767","95","445","2019-04-13T05:19:46.406430Z","2019-04-13T05:19:19Z","SLC","2019-04-13T05:19:19Z","2019-04-13T05:19:46Z","44.1583","12.0772","44.75523","13.896261","45.157021","10.646029","43.136982","13.453899","43.538731","10.294215","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190413T051919_20190413T051946_026767_0301BE_A8FA.zip","4435.166879653931","","","0","S1A_IWDV_0444_0451_026767_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190407T051844_20190407T051911_015696_01D735_E162","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15696","95","446","2019-04-07T05:19:11.058477Z","2019-04-07T05:18:44Z","SLC","2019-04-07T05:18:44Z","2019-04-07T05:19:11Z","43.7682","11.9983","44.36644","13.793089","44.765648","10.589477","42.748756","13.354205","43.147995","10.23868","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190407T051844_20190407T051911_015696_01D735_E162.zip","4409.644962310791","","","0","S1B_IWDV_0446_0452_015696_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190407T051818_20190407T051846_015696_01D735_1979","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15696","95","441","2019-04-07T05:18:46.239691Z","2019-04-07T05:18:18Z","SLC","2019-04-07T05:18:18Z","2019-04-07T05:18:46Z","45.2855","12.3773","45.911064","14.23105","46.311028","10.934205","44.236774","13.762043","44.636311","10.563815","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190407T051818_20190407T051846_015696_01D735_1979.zip","4366.5345096588135","","","0","S1B_IWDV_0441_0447_015696_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190401T051919_20190401T051946_026592_02FB56_7E41","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26592","95","445","2019-04-01T05:19:46.264970Z","2019-04-01T05:19:19Z","SLC","2019-04-01T05:19:19Z","2019-04-01T05:19:46Z","44.1583","12.0754","44.754993","13.894253","45.156719","10.644212","43.137108","13.452008","43.538792","10.2925","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190401T051919_20190401T051946_026592_02FB56_7E41.zip","4318.955027580261","","","0","S1A_IWDV_0444_0451_026592_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190326T051843_20190326T051910_015521_01D16C_66D8","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15521","95","446","2019-03-26T05:19:10.673856Z","2019-03-26T05:18:43Z","SLC","2019-03-26T05:18:43Z","2019-03-26T05:19:10Z","43.7681","12.0006","44.36636","13.79553","44.765667","10.591768","42.748447","13.356501","43.147785","10.240844","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190326T051843_20190326T051910_015521_01D16C_66D8.zip","4485.667122840881","","","0","S1B_IWDV_0446_0452_015521_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190326T051817_20190326T051845_015521_01D16C_B3C4","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15521","95","441","2019-03-26T05:18:45.846847Z","2019-03-26T05:18:17Z","SLC","2019-03-26T05:18:17Z","2019-03-26T05:18:45Z","45.2856","12.3798","45.910969","14.233572","46.311031","10.936572","44.236942","13.764545","44.636578","10.566154","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190326T051817_20190326T051845_015521_01D16C_B3C4.zip","4470.504234313965","","","0","S1B_IWDV_0441_0447_015521_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190320T051918_20190320T051945_026417_02F4DE_8281","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26417","95","445","2019-03-20T05:19:45.843447Z","2019-03-20T05:19:18Z","SLC","2019-03-20T05:19:18Z","2019-03-20T05:19:45Z","44.1589","12.0756","44.75565","13.894614","45.157375","10.644356","43.137772","13.452379","43.539455","10.292663","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190320T051918_20190320T051945_026417_02F4DE_8281.zip","4388.0506019592285","","","0","S1A_IWDV_0444_0451_026417_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190314T051843_20190314T051910_015346_01CBB4_C058","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15346","95","446","2019-03-14T05:19:10.505622Z","2019-03-14T05:18:43Z","SLC","2019-03-14T05:18:43Z","2019-03-14T05:19:10Z","43.7675","12.0008","44.365757","13.795731","44.765083","10.592008","42.747852","13.356688","43.147202","10.241067","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190314T051843_20190314T051910_015346_01CBB4_C058.zip","4400.101263046265","","","0","S1B_IWDV_0446_0452_015346_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190314T051817_20190314T051845_015346_01CBB4_2047","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15346","95","441","2019-03-14T05:18:45.684779Z","2019-03-14T05:18:17Z","SLC","2019-03-14T05:18:17Z","2019-03-14T05:18:45Z","45.285","12.38","45.910728","14.233936","46.310814","10.936893","44.235966","13.764687","44.635628","10.566296","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190314T051817_20190314T051845_015346_01CBB4_2047.zip","4325.980002403259","","","0","S1B_IWDV_0441_0447_015346_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190308T051918_20190308T051945_026242_02EE6B_9B53","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26242","95","445","2019-03-08T05:19:45.830393Z","2019-03-08T05:19:18Z","SLC","2019-03-08T05:19:18Z","2019-03-08T05:19:45Z","44.1588","12.0756","44.755413","13.89461","45.157181","10.644209","43.137669","13.452379","43.539394","10.292519","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190308T051918_20190308T051945_026242_02EE6B_9B53.zip","4337.2382164001465","","","0","S1A_IWDV_0444_0451_026242_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190302T051843_20190302T051910_015171_01C5F9_B596","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15171","95","446","2019-03-02T05:19:10.586609Z","2019-03-02T05:18:43Z","SLC","2019-03-02T05:18:43Z","2019-03-02T05:19:10Z","43.7678","11.9996","44.366066","13.794623","44.765366","10.590696","42.748165","13.355618","43.147491","10.239801","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190302T051843_20190302T051910_015171_01C5F9_B596.zip","4386.810961723328","","","0","S1B_IWDV_0446_0451_015171_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190302T051817_20190302T051845_015171_01C5F9_403D","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","15171","95","441","2019-03-02T05:18:45.767822Z","2019-03-02T05:18:17Z","SLC","2019-03-02T05:18:17Z","2019-03-02T05:18:45Z","45.2851","12.3787","45.910789","14.232712","46.310844","10.935516","44.236153","13.763538","44.635784","10.564996","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190302T051817_20190302T051845_015171_01C5F9_403D.zip","4288.229723930359","","","0","S1B_IWDV_0441_0446_015171_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190224T051918_20190224T051945_026067_02E820_297E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26067","95","445","2019-02-24T05:19:45.814865Z","2019-02-24T05:19:18Z","SLC","2019-02-24T05:19:18Z","2019-02-24T05:19:45Z","44.1591","12.0774","44.755795","13.896631","45.157654","10.646015","43.137825","13.454267","43.539631","10.294213","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190224T051918_20190224T051945_026067_02E820_297E.zip","4339.145663261414","","","0","S1A_IWDV_0444_0451_026067_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190218T051843_20190218T051910_014996_01C042_F59F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14996","95","446","2019-02-18T05:19:10.621871Z","2019-02-18T05:18:43Z","SLC","2019-02-18T05:18:43Z","2019-02-18T05:19:10Z","43.7678","11.9994","44.365955","13.794457","44.765247","10.590421","42.74818","13.3555","43.147499","10.239574","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190218T051843_20190218T051910_014996_01C042_F59F.zip","4373.416230201721","","","0","S1B_IWDV_0446_0452_014996_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190218T051817_20190218T051845_014996_01C042_FEB0","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14996","95","441","2019-02-18T05:18:45.805140Z","2019-02-18T05:18:17Z","SLC","2019-02-18T05:18:17Z","2019-02-18T05:18:45Z","45.2849","12.3785","45.910549","14.232498","46.310596","10.935194","44.236042","13.763378","44.635666","10.564724","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190218T051817_20190218T051845_014996_01C042_FEB0.zip","4279.790202140808","","","0","S1B_IWDV_0441_0447_014996_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190212T051918_20190212T051945_025892_02E1E6_C6D0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","25892","95","445","2019-02-12T05:19:45.860465Z","2019-02-12T05:19:18Z","SLC","2019-02-12T05:19:18Z","2019-02-12T05:19:45Z","44.1586","12.0786","44.75518","13.897802","45.157078","10.647143","43.137337","13.455448","43.539185","10.295344","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190212T051918_20190212T051945_025892_02E1E6_C6D0.zip","4371.524854660034","","","0","S1A_IWDV_0445_0450_025892_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190206T051843_20190206T051910_014821_01BA82_814A","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14821","95","446","2019-02-06T05:19:10.863922Z","2019-02-06T05:18:43Z","SLC","2019-02-06T05:18:43Z","2019-02-06T05:19:10Z","43.7673","11.9991","44.365448","13.794086","44.764748","10.589993","42.747803","13.355165","43.147133","10.239176","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190206T051843_20190206T051910_014821_01BA82_814A.zip","4472.4419622421265","","","0","S1B_IWDV_0446_0452_014821_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190206T051818_20190206T051846_014821_01BA82_DDE1","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14821","95","441","2019-02-06T05:18:46.045135Z","2019-02-06T05:18:18Z","SLC","2019-02-06T05:18:18Z","2019-02-06T05:18:46Z","45.2847","12.3782","45.910404","14.23225","46.310463","10.934855","44.235779","13.763095","44.635414","10.564362","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190206T051818_20190206T051846_014821_01BA82_DDE1.zip","4410.350690841675","","","0","S1B_IWDV_0441_0446_014821_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190131T051919_20190131T051946_025717_02DBAB_35E2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","25717","95","445","2019-01-31T05:19:46.342443Z","2019-01-31T05:19:19Z","SLC","2019-01-31T05:19:19Z","2019-01-31T05:19:46Z","44.1588","12.0772","44.755405","13.896446","45.157249","10.645738","43.137684","13.454174","43.539478","10.294017","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190131T051919_20190131T051946_025717_02DBAB_35E2.zip","4445.38690662384","","","0","S1A_IWDV_0445_0450_025717_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190125T051844_20190125T051911_014646_01B4C3_5D0F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14646","95","446","2019-01-25T05:19:11.163694Z","2019-01-25T05:18:44Z","SLC","2019-01-25T05:18:44Z","2019-01-25T05:19:11Z","43.7678","12.0005","44.366035","13.795623","44.765392","10.591393","42.748154","13.356587","43.147533","10.24048","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190125T051844_20190125T051911_014646_01B4C3_5D0F.zip","4452.018508911133","","","0","S1B_IWDV_0446_0452_014646_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190125T051818_20190125T051846_014646_01B4C3_4B1F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14646","95","441","2019-01-25T05:18:46.336684Z","2019-01-25T05:18:18Z","SLC","2019-01-25T05:18:18Z","2019-01-25T05:18:46Z","45.2853","12.3797","45.91074","14.233729","46.310856","10.936223","44.236618","13.76466","44.636307","10.565791","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190125T051818_20190125T051846_014646_01B4C3_4B1F.zip","4354.0672216415405","","","0","S1B_IWDV_0441_0447_014646_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190119T051919_20190119T051946_025542_02D546_0D73","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","25542","95","445","2019-01-19T05:19:46.721762Z","2019-01-19T05:19:19Z","SLC","2019-01-19T05:19:19Z","2019-01-19T05:19:46Z","44.1587","12.0772","44.755447","13.896458","45.157284","10.645707","43.137356","13.454096","43.539143","10.293919","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190119T051919_20190119T051946_025542_02D546_0D73.zip","4452.918572425842","","","0","S1A_IWDV_0444_0451_025542_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190113T051844_20190113T051911_014471_01AF2D_41D1","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14471","95","446","2019-01-13T05:19:11.620842Z","2019-01-13T05:18:44Z","SLC","2019-01-13T05:18:44Z","2019-01-13T05:19:11Z","43.7676","12.0013","44.365707","13.796426","44.765121","10.592197","42.747955","13.357368","43.147396","10.241257","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190113T051844_20190113T051911_014471_01AF2D_41D1.zip","4395.486836433411","","","0","S1B_IWDV_0446_0452_014471_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190113T051818_20190113T051846_014471_01AF2D_1C0A","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14471","95","441","2019-01-13T05:18:46.804111Z","2019-01-13T05:18:18Z","SLC","2019-01-13T05:18:18Z","2019-01-13T05:18:46Z","45.2849","12.3805","45.910645","14.234692","46.310825","10.937158","44.235794","13.765355","44.635544","10.566503","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190113T051818_20190113T051846_014471_01AF2D_1C0A.zip","4338.648497581482","","","0","S1B_IWDV_0441_0447_014471_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190107T051919_20190107T051946_025367_02CEF3_7551","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","25367","95","445","2019-01-07T05:19:46.931328Z","2019-01-07T05:19:19Z","SLC","2019-01-07T05:19:19Z","2019-01-07T05:19:46Z","44.1592","12.0773","44.755951","13.896605","45.157772","10.645822","43.137856","13.454253","43.539631","10.294046","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190107T051919_20190107T051946_025367_02CEF3_7551.zip","4325.422096252441","","","0","S1A_IWDV_0444_0451_025367_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190101T051845_20190101T051911_014296_01A98A_E49F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14296","95","446","2019-01-01T05:19:11.997432Z","2019-01-01T05:18:45Z","SLC","2019-01-01T05:18:45Z","2019-01-01T05:19:11Z","43.7678","12.0013","44.365967","13.796492","44.76535","10.592235","42.748089","13.357427","43.147495","10.241296","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190101T051845_20190101T051911_014296_01A98A_E49F.zip","4428.063540458679","","","0","S1B_IWDV_0446_0452_014296_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190101T051819_20190101T051847_014296_01A98A_34E6","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14296","95","441","2019-01-01T05:18:47.172479Z","2019-01-01T05:18:19Z","SLC","2019-01-01T05:18:19Z","2019-01-01T05:18:47Z","45.2851","12.3805","45.910542","14.2346","46.310684","10.937068","44.236423","13.7655","44.636139","10.566608","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190101T051819_20190101T051847_014296_01A98A_34E6.zip","4415.825569152832","","","0","S1B_IWDV_0441_0447_014296_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20181226T051920_20181226T051947_025192_02C8A1_E4AD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","25192","95","445","2018-12-26T05:19:47.549517Z","2018-12-26T05:19:20Z","SLC","2018-12-26T05:19:20Z","2018-12-26T05:19:47Z","44.1593","12.0773","44.755901","13.89666","45.157776","10.645824","43.138065","13.454323","43.53989","10.294054","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181226T051920_20181226T051947_025192_02C8A1_E4AD.zip","4410.143099784851","","","0","S1A_IWDV_0444_0451_025192_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20181220T051845_20181220T051912_014121_01A3BB_F5A7","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14121","95","446","2018-12-20T05:19:12.493670Z","2018-12-20T05:18:45Z","SLC","2018-12-20T05:18:45Z","2018-12-20T05:19:12Z","43.7675","12.0007","44.365604","13.795826","44.764957","10.591585","42.747849","13.35683","43.147224","10.240707","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20181220T051845_20181220T051912_014121_01A3BB_F5A7.zip","4522.424172401428","","","0","S1B_IWDV_0446_0452_014121_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20181220T051819_20181220T051847_014121_01A3BB_EBF0","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14121","95","441","2018-12-20T05:18:47.676939Z","2018-12-20T05:18:19Z","SLC","2018-12-20T05:18:19Z","2018-12-20T05:18:47Z","45.2846","12.3798","45.910301","14.233956","46.310413","10.936425","44.235691","13.764758","44.635376","10.565894","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20181220T051819_20181220T051847_014121_01A3BB_EBF0.zip","4517.485883712769","","","0","S1B_IWDV_0441_0447_014121_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20181214T051920_20181214T051947_025017_02C24E_7701","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","25017","95","445","2018-12-14T05:19:47.740339Z","2018-12-14T05:19:20Z","SLC","2018-12-14T05:19:20Z","2018-12-14T05:19:47Z","44.1592","12.0794","44.755955","13.898746","45.157871","10.647902","43.137875","13.456308","43.539742","10.296041","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181214T051920_20181214T051947_025017_02C24E_7701.zip","4446.275985717773","","","0","S1A_IWDV_0444_0451_025017_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20181208T051845_20181208T051912_013946_019DFF_6CAD","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","13946","95","446","2018-12-08T05:19:12.900978Z","2018-12-08T05:18:45Z","SLC","2018-12-08T05:18:45Z","2018-12-08T05:19:12Z","43.7675","11.9999","44.36557","13.794976","44.764904","10.590763","42.747932","13.356032","43.147293","10.239929","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20181208T051845_20181208T051912_013946_019DFF_6CAD.zip","4541.0998821258545","","","0","S1B_IWDV_0446_0452_013946_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20181208T051820_20181208T051848_013946_019DFF_C0F5","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","13946","95","441","2018-12-08T05:18:48.084247Z","2018-12-08T05:18:20Z","SLC","2018-12-08T05:18:20Z","2018-12-08T05:18:48Z","45.2847","12.379","45.910393","14.233127","46.310486","10.935616","44.235779","13.763948","44.635445","10.565104","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20181208T051820_20181208T051848_013946_019DFF_C0F5.zip","4571.108675003052","","","0","S1B_IWDV_0441_0447_013946_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20181202T051921_20181202T051948_024842_02BC38_068F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24842","95","445","2018-12-02T05:19:48.391074Z","2018-12-02T05:19:21Z","SLC","2018-12-02T05:19:21Z","2018-12-02T05:19:48Z","44.1585","12.0781","44.755184","13.897371","45.157063","10.646625","43.137222","13.455004","43.539051","10.294824","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181202T051921_20181202T051948_024842_02BC38_068F.zip","4447.076345443726","","","0","S1A_IWDV_0444_0451_024842_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20181120T051921_20181120T051948_024667_02B608_2D1A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24667","95","445","2018-11-20T05:19:48.802326Z","2018-11-20T05:19:21Z","SLC","2018-11-20T05:19:21Z","2018-11-20T05:19:48Z","44.1588","12.0778","44.755539","13.897088","45.157391","10.646339","43.137569","13.454743","43.539375","10.294561","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181120T051921_20181120T051948_024667_02B608_2D1A.zip","4531.249460220337","","","0","S1A_IWDV_0445_0450_024667_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20181114T051840_20181114T051907_013596_0192BC_D736","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","13596","95","445","2018-11-14T05:19:07.146648Z","2018-11-14T05:18:40Z","SLC","2018-11-14T05:18:40Z","2018-11-14T05:19:07Z","44.1585","12.0859","44.754566","13.908648","45.157539","10.651094","43.136612","13.465936","43.539524","10.299143","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20181114T051840_20181114T051907_013596_0192BC_D736.zip","4373.125581741333","","","0","S1B_IWDV_0444_0451_013596_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20181108T051922_20181108T051949_024492_02AF94_1C6A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24492","95","445","2018-11-08T05:19:49.002130Z","2018-11-08T05:19:22Z","SLC","2018-11-08T05:19:22Z","2018-11-08T05:19:49Z","44.159","12.0771","44.755703","13.896386","45.157505","10.64562","43.13773","13.45409","43.539486","10.293892","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181108T051922_20181108T051949_024492_02AF94_1C6A.zip","4472.26984500885","","","0","S1A_IWDV_0444_0451_024492_095","","","","","","","","","","",""
