tile_row,tile_col,lat,lon,insar_obs_mean,insar_post_mean,insar_obs_trend,insar_post_trend,ShallowLoad_mean,ShallowLoad_trend,ShallowLoad_theta_mean,DeepLoad_mean,DeepLoad_trend,DeepLoad_theta_mean,Groundwater_mean,Groundwater_trend,Groundwater_theta_mean
5,2,44.38983917236328,11.399679183959961,-6.00853256038647e-11,-0.0021572464611381292,,-0.00029050522448536583,-0.29126405715942383,-0.36235868819257155,0.5428809523582458,2.128176212310791,-0.8068441731885155,1.4041239023208618,-3.668766975402832,-0.5722696191984862,0.1483435481786728
5,3,44.39234161376953,11.479879379272461,9.012798840579705e-11,-0.002421281998977065,,0.0001272489881924906,-0.279592365026474,-0.41248258818837413,0.4857481122016907,1.8446009159088135,-0.9495540803129022,1.6092478036880493,-4.097616195678711,0.21874580902351257,-0.023991256952285767
5,4,44.39479064941406,11.560091018676758,0.0,-0.0020231870003044605,,-0.0006019387297968213,-0.4786842167377472,-0.3528492464459835,0.5109532475471497,2.4212679862976074,-0.5802544496236319,1.102792739868164,-3.3409812450408936,-1.0714201549874907,0.5009611248970032
5,5,44.397178649902344,11.640312194824219,-1.201706512077294e-10,-0.0022467775270342827,,-0.0005819269987157613,-0.5439433455467224,-0.3663653170560452,0.4992043972015381,2.4621899127960205,-0.5362586337017184,1.08916175365448,-3.50771164894104,-0.9763998150699669,0.5484685897827148
5,6,44.398353576660156,11.680425643920898,-6.00853256038647e-11,-0.001735092606395483,,-0.0003393290120594152,-0.6484838724136353,-0.3962205766966656,0.4758104681968689,2.0498621463775635,-0.6286625714504464,1.2786953449249268,-2.5837783813476562,-0.5519710769627821,0.31152379512786865
6,0,44.327171325683594,11.242990493774414,0.0,-0.0016579476650804281,,-0.0007591589367081194,-0.14226789772510529,-0.2576760773990244,0.6941450834274292,1.990523338317871,-0.31553298273786184,0.4322360157966614,-3.165476083755493,-1.6326588963103645,0.9058337211608887
6,1,44.32978057861328,11.323091506958008,1.201706512077294e-10,-0.0014707357622683048,,-0.0006327767681173562,-0.2146308720111847,-0.2992464119100316,0.6598093509674072,1.8005467653274536,-0.4536406131770043,0.723495602607727,-2.818354368209839,-1.3601858367157333,0.6649243831634521
6,2,44.33233642578125,11.403203964233398,-3.004266280193235e-11,-0.0015360243851318955,,-0.0002068755539295383,-0.24371682107448578,-0.3468438757852437,0.5729053616523743,1.4424879550933838,-0.7135340909667831,1.1511914730072021,-2.5690388679504395,-0.4706615554218624,0.29449570178985596
6,3,44.33483123779297,11.48332691192627,9.012798840579705e-11,-0.0026986761949956417,,2.4978730985617767e-05,-0.12321313470602036,-0.3814444624305887,0.5018637180328369,1.721716284751892,-0.8569662604421218,1.3655080795288086,-4.943702697753906,0.01572863352709116,0.19741258025169373
6,4,44.33727264404297,11.563459396362305,-1.802559768115941e-10,-0.0017814886523410678,,-0.00047598754829481367,-0.3925491273403168,-0.3443543098189614,0.5403041839599609,1.7977521419525146,-0.6521220842306626,1.1446874141693115,-3.100389242172241,-0.9593241261642048,0.34460750222206116
6,5,44.33966064453125,11.64360237121582,1.201706512077294e-10,-0.002240207977592945,,-0.0005739254997593588,-0.4225676357746124,-0.34980249616073417,0.5445376038551331,2.233171224594116,-0.5563638031004584,1.0508953332901,-3.608100652694702,-1.069767293998384,0.48358863592147827
6,6,44.34083557128906,11.683677673339844,-3.004266280193235e-10,-0.0029353636782616377,,-0.0004400686477194229,-0.3484956920146942,-0.3761078723292937,0.519434928894043,2.4051010608673096,-0.5851480679556648,1.0948036909103394,-4.724893569946289,-0.7771010191284399,0.4938400685787201
7,0,44.31279754638672,11.24390983581543,0.0,-0.0015882013831287622,,-0.000709310125364421,-0.09581770747900009,-0.2562853738585895,0.7026687264442444,1.9370620250701904,-0.3494750783644258,0.518517017364502,-3.14760422706604,-1.5692078294294742,0.8039379715919495
7,1,44.315406799316406,11.323991775512695,1.201706512077294e-10,-0.0015681501245126128,,-0.0004982785078494425,-0.12124910950660706,-0.3064024722512393,0.6518278121948242,1.781867504119873,-0.4926562976629976,0.7699080109596252,-3.1590301990509033,-1.1162908484531755,0.5991470217704773
7,2,44.317955017089844,11.404084205627441,0.0,-0.0015881669241935015,,-0.00031156669816837505,-0.20755967497825623,-0.3290094432426009,0.585955023765564,1.4740920066833496,-0.6499883737166059,1.0394266843795776,-2.7763779163360596,-0.7091695827290038,0.38094496726989746
7,3,44.320457458496094,11.484186172485352,2.403413024154588e-10,-0.0025033107958734035,,-0.00023145918612742553,-0.13994872570037842,-0.3524013715472451,0.5324797034263611,1.7438678741455078,-0.7314830001264332,1.1528191566467285,-4.55789852142334,-0.5196320376891822,0.33348867297172546
7,4,44.322898864746094,11.564299583435059,0.0,-0.0017192307859659195,,-0.0004974717085230579,-0.36698564887046814,-0.3353990912437439,0.5499885678291321,1.724975347518921,-0.6314799321845254,1.096055507659912,-3.080232858657837,-1.0317029794429076,0.36955252289772034
7,5,44.325279235839844,11.644423484802246,-1.201706512077294e-10,-0.0021989508531987667,,-0.0006511157799908163,-0.43744558095932007,-0.3408158781694218,0.5777638554573059,2.170475959777832,-0.4852390072164051,0.8904854655265808,-3.577787160873413,-1.2449720274597247,0.6210380792617798
7,6,44.326454162597656,11.684488296508789,3.605119536231882e-10,-0.0026621748693287373,,-0.0005503617839444644,-0.3672298491001129,-0.3602287442209249,0.5486705303192139,2.3028063774108887,-0.5263286258447617,0.9638341665267944,-4.268394470214844,-1.001325806951459,0.5850968956947327
