station_code,date,piezometry_m,depth_to_water_m,measurement_type,station_type,province,municipality,gwb_code,gwb_name,x_utm_etrs89,y_utm_etrs89,ground_elevation_m,well_depth_m,filter_position,n_filters,filter_start_m,filter_end_m,lon,lat,use
BO68-00,2018-11-15,12.47,47.23,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2019-01-15,20.50,39.20,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2019-02-15,21.40,38.30,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2019-03-15,20.20,39.50,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2019-05-23,20.66,39.04,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2019-10-24,16.30,43.40,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2019-11-15,19.10,40.60,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2020-02-15,20.80,38.90,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2020-05-15,20.60,39.10,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2020-08-15,20.10,39.60,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2020-11-15,19.00,40.70,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2021-02-15,19.20,40.50,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2021-07-15,19.10,40.60,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2021-11-15,19.20,40.50,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2021-12-15,19.20,40.50,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2022-01-15,19.20,40.50,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2022-11-15,16.80,42.90,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2023-03-15,18.94,40.76,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2023-05-15,19.92,39.78,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2023-06-15,20.34,39.36,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2023-08-15,18.53,41.17,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2023-11-15,19.90,39.80,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2023-12-15,20.31,39.39,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-01-15,20.66,39.04,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-03-15,20.90,38.80,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-04-15,20.60,39.10,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-05-15,20.98,38.72,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-07-15,18.43,41.27,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-10-15,19.30,40.40,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO68-00,2024-12-15,19.90,39.80,manual,Pozzo,BO,DOZZA,IT082492ER-DQ2-CCI,Conoide Sillaro-Sellustra - confinato inferiore,709768,4918965,59.7,196.4,Fondo foro,1.0,188.9,196.4,11.633859389,44.3936012162,
BO69-00,2009-01-15,10.22,22.98,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-02-15,10.63,22.57,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-03-15,10.70,22.50,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-04-15,10.81,22.39,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-05-15,10.65,22.55,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-06-15,10.05,23.15,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-07-15,9.25,23.95,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-08-15,8.98,24.22,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-09-15,8.69,24.51,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-10-15,9.05,24.15,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-11-15,9.53,23.67,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2009-12-15,9.77,23.43,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-01-15,10.15,23.05,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-02-15,10.40,22.80,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-03-15,10.90,22.30,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-04-15,11.30,21.90,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-05-15,11.77,21.43,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-06-15,11.77,21.43,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-07-15,10.15,23.05,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-08-15,10.40,22.80,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-09-15,10.90,22.30,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-10-15,11.30,21.90,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-11-15,11.77,21.43,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2010-12-15,11.10,22.10,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2011-07-15,11.53,21.67,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2011-08-15,11.35,21.85,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2011-09-15,11.25,21.95,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2011-10-15,11.35,21.85,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2011-11-15,11.40,21.80,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2011-12-15,11.45,21.75,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-01-15,11.45,21.75,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-02-15,11.47,21.73,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-03-15,11.49,21.71,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-04-15,10.75,22.45,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-05-15,10.15,23.05,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-06-15,9.32,23.88,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-07-15,8.90,24.30,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-08-15,8.35,24.85,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-09-15,8.05,25.15,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-10-15,7.89,25.31,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-11-15,8.04,25.16,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2012-12-15,8.41,24.79,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-01-15,9.48,23.72,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-02-15,9.81,23.39,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-03-15,10.40,22.80,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-04-15,10.72,22.48,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-05-15,10.93,22.27,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-06-15,10.88,22.32,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-07-15,10.43,22.77,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-08-15,9.68,23.52,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-09-15,8.35,24.85,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-10-15,8.12,25.08,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-11-15,8.16,25.04,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2013-12-15,8.19,25.01,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-01-15,10.13,23.07,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-02-15,9.67,23.53,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-03-15,9.26,23.94,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-04-15,8.88,24.32,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-05-15,8.53,24.67,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-06-15,8.34,24.86,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-07-15,8.28,24.92,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-08-15,8.13,25.07,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-09-15,9.68,23.52,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-10-15,11.58,21.62,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-11-15,12.48,20.72,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2014-12-15,12.68,20.52,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-02-15,12.40,20.80,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-03-15,12.61,20.59,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-04-15,12.82,20.38,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-05-15,13.02,20.18,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-06-15,13.23,19.97,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-07-15,13.43,19.77,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-08-15,13.64,19.56,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-10-15,13.53,19.67,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2015-11-17,9.63,23.57,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-02-15,12.91,20.29,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-03-15,13.43,19.77,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-04-15,15.08,18.12,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-05-15,14.18,19.02,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-06-15,13.53,19.67,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-07-15,12.98,20.22,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-08-15,13.38,19.82,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-09-15,13.48,19.72,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-10-15,13.68,19.52,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-11-15,13.48,19.72,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2016-12-15,14.33,18.87,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2017-01-15,14.13,19.07,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
BO69-00,2017-02-15,14.33,18.87,manual,Pozzo,BO,IMOLA,IT082510ER-DQ2-CCI,Conoide Santerno - confinato inferiore,717196,4917436,33.2,101.0,,4.0,53.0,98.9,11.726383847,44.3776635755,
