station_code,date,piezometry_m,depth_to_water_m,measurement_type,station_type,province,municipality,gwb_code,gwb_name,x_utm_etrs89,y_utm_etrs89,ground_elevation_m,well_depth_m,filter_position,n_filters,filter_start_m,filter_end_m,lon,lat
RA67-00,2016-05-02,-5.46,9.76,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2016-11-16,-6.19,10.49,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2017-04-19,-5.40,9.70,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2017-10-12,-6.99,11.29,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2018-04-17,-5.56,9.86,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2018-10-16,-6.97,11.27,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2019-04-17,-5.97,10.27,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2019-10-21,-6.74,11.04,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2020-10-06,-6.85,11.15,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2021-05-03,-5.58,9.88,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2021-09-28,-7.06,11.36,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2022-04-04,-5.74,10.04,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2022-10-18,-7.01,11.31,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2023-05-09,-5.90,10.20,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2023-11-16,-6.52,10.82,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2024-05-16,-5.58,9.88,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-00,2024-10-15,-6.27,10.57,manual,Pozzo,RA,RAVENNA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,747675,4921574,4.3,275.0,,,,,12.1104218587,44.4050958031
RA67-01,2009-04-22,-6.36,8.66,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2009-10-19,-8.81,11.11,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2010-04-26,-6.77,9.07,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2010-11-11,-7.84,10.14,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2011-05-03,-6.60,8.90,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2011-09-29,-8.87,11.17,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2012-04-12,-6.91,9.21,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2012-11-15,-8.41,10.71,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2013-04-11,-7.06,9.36,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2013-10-02,-8.07,10.37,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2014-05-12,-6.75,9.05,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2014-10-13,-6.71,9.01,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2015-05-11,-6.00,8.30,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2015-10-15,-7.35,9.65,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2016-05-25,-5.97,8.27,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2016-11-16,-11.75,14.05,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2017-05-15,-5.90,8.20,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2017-10-19,-8.02,10.32,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2018-05-17,-6.25,8.55,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2018-10-16,-9.03,11.33,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2019-04-17,-6.19,8.49,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2019-10-21,-7.71,10.01,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2020-10-06,-8.01,10.31,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2021-05-03,-6.20,8.50,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2021-10-05,-8.62,10.92,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2022-04-27,-6.29,8.59,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2022-10-18,-6.15,8.45,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2023-05-09,-6.15,8.45,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2023-11-16,-6.60,8.90,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2024-05-16,-5.47,7.77,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA67-01,2024-11-07,-5.84,8.14,manual,Pozzo,RA,RAVENNA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,747277,4920444,2.3,236.0,,,,,12.1048930835,44.3950734495
RA71-00,2009-04-14,-6.54,11.49,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2009-09-28,-6.42,11.37,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2010-06-01,-6.56,11.51,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2010-10-19,-6.01,10.96,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2011-04-05,-6.03,10.98,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2011-10-12,-5.99,10.94,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2012-05-10,-6.29,11.24,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2012-10-22,-6.74,11.69,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2013-04-22,-3.93,8.88,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2013-09-30,-6.22,11.17,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2014-04-16,-3.33,8.28,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2014-10-08,-7.49,12.44,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2015-04-27,-3.13,8.08,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2015-10-08,-4.39,9.34,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2016-05-02,1.67,3.28,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2016-10-12,1.66,3.29,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2017-05-31,1.86,3.09,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2017-10-24,1.60,3.35,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2018-04-23,1.97,2.98,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2018-10-23,1.92,3.03,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2019-04-02,2.09,2.86,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2019-10-01,2.10,2.85,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2020-10-01,2.27,2.68,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2021-04-14,2.24,2.71,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2021-10-27,2.11,2.84,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2022-04-28,1.96,2.99,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2022-10-11,1.78,3.17,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2023-04-06,1.73,3.22,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2023-10-04,2.81,2.14,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2024-04-09,2.96,1.99,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA71-00,2024-09-24,3.00,1.95,manual,Pozzo,RA,CONSELICE,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,726046,4937271,4.95,225.0,,,,,11.8460010675,44.5533092327
RA73-00,2009-05-20,-3.74,5.74,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2009-10-28,-3.99,5.99,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2010-05-12,-3.07,5.07,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2010-12-06,-2.89,4.89,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2011-04-11,-2.67,4.67,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2011-10-19,-2.76,4.76,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2012-04-27,-2.55,4.55,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2012-10-16,-2.58,4.58,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2013-04-09,-2.13,4.13,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2013-10-16,-2.10,4.10,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2014-04-08,-1.96,3.96,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2014-11-03,-1.81,3.81,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2015-05-13,-1.42,3.42,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2015-11-18,-1.53,3.53,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2016-04-05,-1.04,3.04,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2016-10-27,-1.14,3.14,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2017-05-08,-0.81,2.81,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2017-10-31,-1.19,3.19,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2018-04-09,-0.72,2.72,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-00,2018-10-22,-0.86,2.86,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,769981,4902222,2.0,180.0,,,,,12.3800758235,44.2232074581
RA73-01,2022-04-13,-5.09,6.59,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,768984,4904266,1.5,242.0,,,,,12.3686640958,44.2419464704
RA73-01,2022-10-04,-8.44,9.94,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,768984,4904266,1.5,242.0,,,,,12.3686640958,44.2419464704
RA73-01,2023-04-18,-6.34,7.84,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,768984,4904266,1.5,242.0,,,,,12.3686640958,44.2419464704
RA73-01,2023-10-18,-8.40,9.90,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,768984,4904266,1.5,242.0,,,,,12.3686640958,44.2419464704
RA73-01,2024-05-06,-4.95,6.45,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,768984,4904266,1.5,242.0,,,,,12.3686640958,44.2419464704
RA73-01,2024-09-26,-7.45,8.95,manual,Pozzo,RA,CERVIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,768984,4904266,1.5,242.0,,,,,12.3686640958,44.2419464704
RA76-03,2009-04-28,-6.49,22.49,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2010-04-28,-6.18,22.18,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2010-11-15,-6.46,22.46,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2011-04-13,-5.56,21.56,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2011-10-28,-13.19,29.19,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2013-04-17,-5.08,21.08,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2013-10-07,-9.74,25.74,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2014-05-29,-5.52,21.52,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2014-10-13,-5.70,21.70,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2015-05-18,-4.68,20.68,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2015-10-20,-6.94,22.94,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2016-05-12,-3.55,19.55,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2016-12-15,-6.00,22.00,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2017-05-15,-1.94,17.94,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2017-11-08,-5.20,21.20,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
RA76-03,2018-05-16,-2.95,18.95,manual,Pozzo,RA,COTIGNOLA,IT080610ER-DQ2-PACS-ITB,Pianura Alluvionale Appenninica - confinato superiore,734106,4919319,16.0,356.0,,,,,11.9392292738,44.3893326169
